Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
10/02/18 05:00,000000001083,1,NB_NS,1,North,78,0,,15776,26,2,74,0,2,0,0
10/02/18 05:00,000000001083,2,NB_MID,1,North,103,0,,17211,39,0,98,0,3,1,1
10/02/18 05:00,000000001083,3,NB_OS,1,North,25,0,,17733,40,0,24,0,1,0,0
10/02/18 05:00,000000001083,4,SB_OS,2,South,26,0,,16998,0,1,25,0,0,0,0
10/02/18 05:00,000000001083,5,SB_MID,2,South,89,0,,18249,22,3,84,0,2,0,0
10/02/18 05:00,000000001083,6,SB_NS,2,South,96,0,,17219,62,1,89,0,5,1,0
10/02/18 06:00,000000001083,1,NB_NS,1,North,137,0,,16693,36,2,129,0,5,0,1
10/02/18 06:00,000000001083,2,NB_MID,1,North,123,0,,16107,41,0,117,0,4,1,1
10/02/18 06:00,000000001083,3,NB_OS,1,North,76,0,,17230,13,1,74,0,1,0,0
10/02/18 06:00,000000001083,4,SB_OS,2,South,48,0,,17106,21,3,43,0,1,0,1
10/02/18 06:00,000000001083,5,SB_MID,2,South,126,0,,17191,32,2,119,1,4,0,0
10/02/18 06:00,000000001083,6,SB_NS,2,South,166,0,,16675,42,2,157,0,7,0,0
10/02/18 07:00,000000001083,1,NB_NS,1,North,180,0,,15000,67,2,162,0,9,3,4
10/02/18 07:00,000000001083,2,NB_MID,1,North,236,0,,16239,51,0,223,0,12,0,1
10/02/18 07:00,000000001083,3,NB_OS,1,North,176,0,,16365,40,2,166,0,7,0,1
10/02/18 07:00,000000001083,4,SB_OS,2,South,103,0,,16602,19,3,97,0,1,1,1
10/02/18 07:00,000000001083,5,SB_MID,2,South,200,0,,16797,40,6,186,0,8,0,0
10/02/18 07:00,000000001083,6,SB_NS,2,South,260,0,,16695,38,3,243,1,10,0,3
10/02/18 08:00,000000001083,1,NB_NS,1,North,302,0,,14696,43,2,277,0,12,1,10
10/02/18 08:00,000000001083,2,NB_MID,1,North,435,0,,15663,39,4,414,0,16,1,0
10/02/18 08:00,000000001083,3,NB_OS,1,North,361,0,,16228,6,2,357,0,2,0,0
10/02/18 08:00,000000001083,4,SB_OS,2,South,222,0,,16612,14,6,213,0,3,0,0
10/02/18 08:00,000000001083,5,SB_MID,2,South,321,0,,16555,16,10,306,0,5,0,0
10/02/18 08:00,000000001083,6,SB_NS,2,South,425,0,,16144,42,5,397,0,18,0,5
10/02/18 09:00,000000001083,1,NB_NS,1,North,445,0,,13860,40,7,411,0,16,2,9
10/02/18 09:00,000000001083,2,NB_MID,1,North,545,0,,14831,29,3,525,1,13,3,0
10/02/18 09:00,000000001083,3,NB_OS,1,North,433,0,,15744,16,0,426,0,7,0,0
10/02/18 09:00,000000001083,4,SB_OS,2,South,326,0,,16535,15,11,310,0,5,0,0
10/02/18 09:00,000000001083,5,SB_MID,2,South,453,0,,16306,15,12,433,1,6,1,0
10/02/18 09:00,000000001083,6,SB_NS,2,South,531,0,,15531,32,5,497,1,15,2,11
10/02/18 10:00,000000001083,1,NB_NS,1,North,527,0,,13856,23,5,501,2,11,1,7
10/02/18 10:00,000000001083,2,NB_MID,1,North,617,0,,14727,28,5,594,1,16,1,0
10/02/18 10:00,000000001083,3,NB_OS,1,North,482,0,,15397,8,1,477,0,4,0,0
10/02/18 10:00,000000001083,4,SB_OS,2,South,411,0,,15387,7,11,396,1,3,0,0
10/02/18 10:00,000000001083,5,SB_MID,2,South,517,0,,15893,25,15,489,0,11,2,0
10/02/18 10:00,000000001083,6,SB_NS,2,South,602,0,,15054,28,2,575,0,16,1,8
10/02/18 11:00,000000001083,1,NB_NS,1,North,580,0,,13731,19,2,558,0,9,2,9
10/02/18 11:00,000000001083,2,NB_MID,1,North,646,0,,14646,20,6,624,2,12,1,1
10/02/18 11:00,000000001083,3,NB_OS,1,North,542,0,,15454,13,2,533,0,7,0,0
10/02/18 11:00,000000001083,4,SB_OS,2,South,448,0,,15520,7,6,439,0,3,0,0
10/02/18 11:00,000000001083,5,SB_MID,2,South,546,0,,15587,11,15,525,0,6,0,0
10/02/18 11:00,000000001083,6,SB_NS,2,South,659,0,,15136,32,4,623,0,21,0,11
10/02/18 12:00,000000001083,1,NB_NS,1,North,589,0,,13713,22,11,556,1,13,0,8
10/02/18 12:00,000000001083,2,NB_MID,1,North,664,0,,14290,20,8,642,0,13,0,1
10/02/18 12:00,000000001083,3,NB_OS,1,North,595,0,,14823,18,1,583,0,11,0,0
10/02/18 12:00,000000001083,4,SB_OS,2,South,525,0,,15716,4,17,505,1,2,0,0
10/02/18 12:00,000000001083,5,SB_MID,2,South,585,0,,15804,21,12,561,0,11,1,0
10/02/18 12:00,000000001083,6,SB_NS,2,South,707,0,,15299,27,7,672,0,19,0,9
10/02/18 13:00,000000001083,1,NB_NS,1,North,617,0,,13582,13,2,596,1,8,0,10
10/02/18 13:00,000000001083,2,NB_MID,1,North,637,0,,14439,16,2,625,0,10,0,0
10/02/18 13:00,000000001083,3,NB_OS,1,North,617,0,,15283,3,0,614,1,2,0,0
10/02/18 13:00,000000001083,4,SB_OS,2,South,513,0,,16465,6,7,503,0,3,0,0
10/02/18 13:00,000000001083,5,SB_MID,2,South,601,0,,15997,15,13,579,0,9,0,0
10/02/18 13:00,000000001083,6,SB_NS,2,South,736,0,,15340,20,2,710,0,15,0,9
10/02/18 14:00,000000001083,1,NB_NS,1,North,573,0,,14059,26,7,543,0,14,1,8
10/02/18 14:00,000000001083,2,NB_MID,1,North,662,0,,15008,14,5,646,1,9,0,1
10/02/18 14:00,000000001083,3,NB_OS,1,North,540,0,,16033,9,1,533,1,5,0,0
10/02/18 14:00,000000001083,4,SB_OS,2,South,480,0,,16231,4,11,465,1,2,0,1
10/02/18 14:00,000000001083,5,SB_MID,2,South,596,0,,15656,3,16,578,0,1,1,0
10/02/18 14:00,000000001083,6,SB_NS,2,South,695,0,,14942,7,4,676,0,5,0,10
10/02/18 15:00,000000001083,1,NB_NS,1,North,576,0,,13864,5,5,558,1,3,0,9
10/02/18 15:00,000000001083,2,NB_MID,1,North,694,0,,14591,9,7,680,0,6,0,1
10/02/18 15:00,000000001083,3,NB_OS,1,North,544,0,,15431,13,3,533,1,7,0,0
10/02/18 15:00,000000001083,4,SB_OS,2,South,477,0,,16058,13,11,458,1,6,0,1
10/02/18 15:00,000000001083,5,SB_MID,2,South,595,0,,15747,8,10,579,1,4,1,0
10/02/18 15:00,000000001083,6,SB_NS,2,South,691,0,,15381,20,7,661,0,14,0,9
10/02/18 16:00,000000001083,1,NB_NS,1,North,573,0,,13835,12,4,553,0,7,0,9
10/02/18 16:00,000000001083,2,NB_MID,1,North,563,0,,14746,20,2,549,1,10,1,0
10/02/18 16:00,000000001083,3,NB_OS,1,North,533,0,,15457,32,2,514,0,17,0,0
10/02/18 16:00,000000001083,4,SB_OS,2,South,482,0,,15942,6,15,464,0,3,0,0
10/02/18 16:00,000000001083,5,SB_MID,2,South,595,0,,15681,5,22,569,0,3,0,1
10/02/18 16:00,000000001083,6,SB_NS,2,South,655,0,,14911,14,3,633,0,9,0,10
10/02/18 17:00,000000001083,1,NB_NS,1,North,468,0,,14079,17,3,447,2,8,0,8
10/02/18 17:00,000000001083,2,NB_MID,1,North,459,0,,14634,2,4,453,0,1,0,1
10/02/18 17:00,000000001083,3,NB_OS,1,North,402,0,,15658,20,2,392,0,8,0,0
10/02/18 17:00,000000001083,4,SB_OS,2,South,415,0,,16232,2,14,400,0,1,0,0
10/02/18 17:00,000000001083,5,SB_MID,2,South,551,0,,15831,9,11,535,0,5,0,0
10/02/18 17:00,000000001083,6,SB_NS,2,South,588,0,,15192,9,4,569,0,5,0,10
10/02/18 18:00,000000001083,1,NB_NS,1,North,360,0,,14532,17,2,347,0,6,0,5
10/02/18 18:00,000000001083,2,NB_MID,1,North,481,0,,15342,2,5,475,0,1,0,0
10/02/18 18:00,000000001083,3,NB_OS,1,North,356,0,,15945,6,1,353,0,2,0,0
10/02/18 18:00,000000001083,4,SB_OS,2,South,291,0,,16444,0,8,283,0,0,0,0
10/02/18 18:00,000000001083,5,SB_MID,2,South,436,0,,16544,7,10,423,0,3,0,0
10/02/18 18:00,000000001083,6,SB_NS,2,South,495,0,,15631,10,3,478,0,5,0,9
10/02/18 19:00,000000001083,1,NB_NS,1,North,334,0,,15136,21,1,320,0,7,0,6
10/02/18 19:00,000000001083,2,NB_MID,1,North,439,0,,15526,16,1,430,0,7,0,1
10/02/18 19:00,000000001083,3,NB_OS,1,North,276,0,,16274,11,1,272,0,3,0,0
10/02/18 19:00,000000001083,4,SB_OS,2,South,269,0,,16507,7,8,259,0,2,0,0
10/02/18 19:00,000000001083,5,SB_MID,2,South,458,0,,16651,4,7,449,0,1,1,0
10/02/18 19:00,000000001083,6,SB_NS,2,South,493,0,,15989,10,4,478,0,4,1,6
10/02/18 20:00,000000001083,1,NB_NS,1,North,252,0,,15528,8,1,244,0,1,1,5
10/02/18 20:00,000000001083,2,NB_MID,1,North,337,0,,15778,9,1,333,0,3,0,0
10/02/18 20:00,000000001083,3,NB_OS,1,North,207,0,,16694,10,0,205,0,2,0,0
10/02/18 20:00,000000001083,4,SB_OS,2,South,262,0,,16585,11,5,254,0,3,0,0
10/02/18 20:00,000000001083,5,SB_MID,2,South,396,0,,16722,3,6,389,0,1,0,0
10/02/18 20:00,000000001083,6,SB_NS,2,South,453,0,,15641,13,1,442,0,4,2,4
10/02/18 21:00,000000001083,1,NB_NS,1,North,194,0,,15570,36,3,181,0,6,1,3
10/02/18 21:00,000000001083,2,NB_MID,1,North,275,0,,16092,0,2,273,0,0,0,0
10/02/18 21:00,000000001083,3,NB_OS,1,North,142,0,,16508,7,0,141,0,1,0,0
10/02/18 21:00,000000001083,4,SB_OS,2,South,146,0,,16779,7,5,140,0,1,0,0
10/02/18 21:00,000000001083,5,SB_MID,2,South,285,0,,16640,14,5,276,0,4,0,0
10/02/18 21:00,000000001083,6,SB_NS,2,South,265,0,,16055,19,1,256,0,4,1,3
10/02/18 22:00,000000001083,1,NB_NS,1,North,158,0,,15127,6,3,150,0,0,1,4
10/02/18 22:00,000000001083,2,NB_MID,1,North,245,0,,16016,16,3,238,0,3,1,0
10/02/18 22:00,000000001083,3,NB_OS,1,North,140,0,,16518,7,0,139,0,1,0,0
10/02/18 22:00,000000001083,4,SB_OS,2,South,112,0,,16560,27,2,106,0,2,1,1
10/02/18 22:00,000000001083,5,SB_MID,2,South,256,0,,16712,8,9,245,0,2,0,0
10/02/18 22:00,000000001083,6,SB_NS,2,South,252,0,,15642,12,4,242,0,3,0,3
10/02/18 23:00,000000001083,1,NB_NS,1,North,125,0,,15671,32,2,117,0,4,0,2
10/02/18 23:00,000000001083,2,NB_MID,1,North,220,0,,16556,9,1,217,0,2,0,0
10/02/18 23:00,000000001083,3,NB_OS,1,North,103,0,,16993,10,1,101,0,1,0,0
10/02/18 23:00,000000001083,4,SB_OS,2,South,86,0,,17167,0,3,83,0,0,0,0
10/02/18 23:00,000000001083,5,SB_MID,2,South,274,0,,17037,0,2,271,0,0,0,1
10/02/18 23:00,000000001083,6,SB_NS,2,South,244,0,,16360,20,0,234,0,3,2,5
11/02/18 00:00,000000001083,1,NB_NS,1,North,99,0,,15348,0,3,96,0,0,0,0
11/02/18 00:00,000000001083,2,NB_MID,1,North,192,0,,16314,5,0,191,0,1,0,0
11/02/18 00:00,000000001083,3,NB_OS,1,North,64,0,,17517,47,0,61,0,3,0,0
11/02/18 00:00,000000001083,4,SB_OS,2,South,67,0,,17110,0,2,65,0,0,0,0
11/02/18 00:00,000000001083,5,SB_MID,2,South,196,0,,16969,0,5,191,0,0,0,0
11/02/18 00:00,000000001083,6,SB_NS,2,South,216,0,,16071,19,3,207,1,4,0,1
11/02/18 01:00,000000001083,1,NB_NS,1,North,82,0,,16054,12,1,78,0,1,0,2
11/02/18 01:00,000000001083,2,NB_MID,1,North,156,0,,16435,6,0,155,0,1,0,0
11/02/18 01:00,000000001083,3,NB_OS,1,North,42,0,,17388,0,0,42,0,0,0,0
11/02/18 01:00,000000001083,4,SB_OS,2,South,36,0,,18843,0,4,32,0,0,0,0
11/02/18 01:00,000000001083,5,SB_MID,2,South,174,0,,17998,11,2,170,0,2,0,0
11/02/18 01:00,000000001083,6,SB_NS,2,South,155,0,,16889,13,0,151,0,2,0,2
11/02/18 02:00,000000001083,1,NB_NS,1,North,56,0,,16543,18,1,53,0,1,0,1
11/02/18 02:00,000000001083,2,NB_MID,1,North,147,0,,17245,0,0,147,0,0,0,0
11/02/18 02:00,000000001083,3,NB_OS,1,North,23,0,,17633,0,0,23,0,0,0,0
11/02/18 02:00,000000001083,4,SB_OS,2,South,29,0,,18745,0,0,29,0,0,0,0
11/02/18 02:00,000000001083,5,SB_MID,2,South,131,0,,18310,8,0,130,0,1,0,0
11/02/18 02:00,000000001083,6,SB_NS,2,South,106,0,,17047,38,2,98,0,3,1,2
11/02/18 03:00,000000001083,1,NB_NS,1,North,39,0,,15563,0,1,38,0,0,0,0
11/02/18 03:00,000000001083,2,NB_MID,1,North,103,0,,16955,10,0,102,0,1,0,0
11/02/18 03:00,000000001083,3,NB_OS,1,North,27,0,,18652,37,0,26,0,1,0,0
11/02/18 03:00,000000001083,4,SB_OS,2,South,14,0,,17202,0,0,14,0,0,0,0
11/02/18 03:00,000000001083,5,SB_MID,2,South,99,0,,18541,0,1,98,0,0,0,0
11/02/18 03:00,000000001083,6,SB_NS,2,South,89,0,,16951,0,0,88,0,0,0,1
11/02/18 04:00,000000001083,1,NB_NS,1,North,39,0,,16987,26,0,38,0,1,0,0
11/02/18 04:00,000000001083,2,NB_MID,1,North,95,0,,16576,0,0,95,0,0,0,0
11/02/18 04:00,000000001083,3,NB_OS,1,North,19,0,,18056,0,0,19,0,0,0,0
11/02/18 04:00,000000001083,4,SB_OS,2,South,10,0,,19111,0,1,9,0,0,0,0
11/02/18 04:00,000000001083,5,SB_MID,2,South,89,0,,17924,22,1,86,0,2,0,0
11/02/18 04:00,000000001083,6,SB_NS,2,South,75,0,,16744,13,0,74,0,0,1,0
11/02/18 05:00,000000001083,1,NB_NS,1,North,55,0,,16253,0,0,55,0,0,0,0
11/02/18 05:00,000000001083,2,NB_MID,1,North,68,0,,16385,44,0,65,0,3,0,0
11/02/18 05:00,000000001083,3,NB_OS,1,North,18,0,,16435,0,0,18,0,0,0,0
11/02/18 05:00,000000001083,4,SB_OS,2,South,8,0,,16632,125,1,6,0,1,0,0
11/02/18 05:00,000000001083,5,SB_MID,2,South,65,0,,17932,15,1,62,1,0,1,0
11/02/18 05:00,000000001083,6,SB_NS,2,South,70,0,,17623,71,0,65,0,5,0,0
11/02/18 06:00,000000001083,1,NB_NS,1,North,91,0,,17015,22,0,89,0,2,0,0
11/02/18 06:00,000000001083,2,NB_MID,1,North,105,0,,16119,19,0,103,0,2,0,0
11/02/18 06:00,000000001083,3,NB_OS,1,North,37,0,,18018,0,0,37,0,0,0,0
11/02/18 06:00,000000001083,4,SB_OS,2,South,16,0,,18542,0,2,14,0,0,0,0
11/02/18 06:00,000000001083,5,SB_MID,2,South,67,0,,17401,0,2,65,0,0,0,0
11/02/18 06:00,000000001083,6,SB_NS,2,South,105,0,,17042,29,0,102,0,3,0,0
11/02/18 07:00,000000001083,1,NB_NS,1,North,80,0,,16132,0,0,80,0,0,0,0
11/02/18 07:00,000000001083,2,NB_MID,1,North,140,0,,16480,43,0,133,0,4,2,1
11/02/18 07:00,000000001083,3,NB_OS,1,North,69,0,,16296,14,0,68,0,1,0,0
11/02/18 07:00,000000001083,4,SB_OS,2,South,45,0,,17049,22,1,42,0,1,0,1
11/02/18 07:00,000000001083,5,SB_MID,2,South,107,0,,17111,0,1,106,0,0,0,0
11/02/18 07:00,000000001083,6,SB_NS,2,South,127,0,,16818,31,0,123,0,4,0,0
11/02/18 08:00,000000001083,1,NB_NS,1,North,146,0,,15261,27,1,138,1,3,1,2
11/02/18 08:00,000000001083,2,NB_MID,1,North,209,0,,15837,43,1,199,0,8,1,0
11/02/18 08:00,000000001083,3,NB_OS,1,North,114,0,,17293,18,0,112,0,2,0,0
11/02/18 08:00,000000001083,4,SB_OS,2,South,99,0,,16818,51,2,92,0,4,1,0
11/02/18 08:00,000000001083,5,SB_MID,2,South,164,0,,16977,24,4,155,0,4,0,1
11/02/18 08:00,000000001083,6,SB_NS,2,South,178,0,,16532,34,1,170,1,5,1,0
11/02/18 09:00,000000001083,1,NB_NS,1,North,218,0,,14576,14,2,207,1,3,0,5
11/02/18 09:00,000000001083,2,NB_MID,1,North,325,0,,15197,18,2,313,2,5,1,2
11/02/18 09:00,000000001083,3,NB_OS,1,North,287,0,,16864,21,0,281,0,5,1,0
11/02/18 09:00,000000001083,4,SB_OS,2,South,190,0,,17037,5,10,179,0,1,0,0
11/02/18 09:00,000000001083,5,SB_MID,2,South,249,0,,16432,12,6,240,0,2,1,0
11/02/18 09:00,000000001083,6,SB_NS,2,South,325,0,,16055,31,9,301,1,8,2,4
11/02/18 10:00,000000001083,1,NB_NS,1,North,373,0,,13937,19,2,360,0,7,0,4
11/02/18 10:00,000000001083,2,NB_MID,1,North,483,0,,14754,17,2,472,0,8,0,1
11/02/18 10:00,000000001083,3,NB_OS,1,North,355,0,,16155,11,0,351,0,4,0,0
11/02/18 10:00,000000001083,4,SB_OS,2,South,303,0,,16582,7,11,289,1,2,0,0
11/02/18 10:00,000000001083,5,SB_MID,2,South,354,0,,16402,14,10,338,1,5,0,0
11/02/18 10:00,000000001083,6,SB_NS,2,South,437,0,,15842,21,3,420,0,8,1,5
11/02/18 11:00,000000001083,1,NB_NS,1,North,484,0,,13934,12,3,469,1,5,1,5
11/02/18 11:00,000000001083,2,NB_MID,1,North,593,0,,14809,10,2,584,0,6,0,1
11/02/18 11:00,000000001083,3,NB_OS,1,North,445,0,,15291,7,2,440,0,3,0,0
11/02/18 11:00,000000001083,4,SB_OS,2,South,295,0,,16721,0,4,291,0,0,0,0
11/02/18 11:00,000000001083,5,SB_MID,2,South,432,0,,16305,12,8,418,0,5,0,0
11/02/18 11:00,000000001083,6,SB_NS,2,South,592,0,,15494,17,3,574,0,9,1,5
11/02/18 12:00,000000001083,1,NB_NS,1,North,558,0,,13907,14,4,539,2,7,1,5
11/02/18 12:00,000000001083,2,NB_MID,1,North,601,0,,14816,22,6,582,0,10,3,0
11/02/18 12:00,000000001083,3,NB_OS,1,North,527,0,,15435,8,1,521,0,4,0,1
11/02/18 12:00,000000001083,4,SB_OS,2,South,440,0,,16111,9,12,422,2,4,0,0
11/02/18 12:00,000000001083,5,SB_MID,2,South,535,0,,15600,9,12,518,0,5,0,0
11/02/18 12:00,000000001083,6,SB_NS,2,South,658,0,,15296,5,3,647,0,3,0,5
11/02/18 13:00,000000001083,1,NB_NS,1,North,576,0,,14010,16,5,556,2,9,0,4
11/02/18 13:00,000000001083,2,NB_MID,1,North,571,0,,14430,16,5,556,1,7,2,0
11/02/18 13:00,000000001083,3,NB_OS,1,North,545,0,,15281,2,1,543,0,1,0,0
11/02/18 13:00,000000001083,4,SB_OS,2,South,506,0,,16131,4,16,487,1,2,0,0
11/02/18 13:00,000000001083,5,SB_MID,2,South,600,0,,15988,10,6,587,0,6,0,1
11/02/18 13:00,000000001083,6,SB_NS,2,South,770,0,,15246,17,4,748,1,13,0,4
11/02/18 14:00,000000001083,1,NB_NS,1,North,541,0,,13831,20,2,522,2,10,1,4
11/02/18 14:00,000000001083,2,NB_MID,1,North,556,0,,14743,14,6,541,1,7,1,0
11/02/18 14:00,000000001083,3,NB_OS,1,North,441,0,,15727,5,0,439,0,2,0,0
11/02/18 14:00,000000001083,4,SB_OS,2,South,468,0,,16493,6,16,448,1,3,0,0
11/02/18 14:00,000000001083,5,SB_MID,2,South,575,0,,15873,9,18,551,1,4,1,0
11/02/18 14:00,000000001083,6,SB_NS,2,South,682,0,,15108,16,3,662,1,11,0,5
11/02/18 15:00,000000001083,1,NB_NS,1,North,498,0,,14380,24,5,474,3,12,0,4
11/02/18 15:00,000000001083,2,NB_MID,1,North,527,0,,15239,8,4,517,2,4,0,0
11/02/18 15:00,000000001083,3,NB_OS,1,North,389,0,,16118,5,1,386,0,2,0,0
11/02/18 15:00,000000001083,4,SB_OS,2,South,392,0,,16693,5,8,382,0,2,0,0
11/02/18 15:00,000000001083,5,SB_MID,2,South,508,0,,16161,8,14,490,0,4,0,0
11/02/18 15:00,000000001083,6,SB_NS,2,South,655,0,,15793,9,4,638,1,6,0,6
11/02/18 16:00,000000001083,1,NB_NS,1,North,497,0,,14066,12,4,481,2,6,0,4
11/02/18 16:00,000000001083,2,NB_MID,1,North,502,0,,14936,8,3,495,0,4,0,0
11/02/18 16:00,000000001083,3,NB_OS,1,North,440,0,,15466,7,1,435,1,3,0,0
11/02/18 16:00,000000001083,4,SB_OS,2,South,470,0,,16689,4,17,451,0,2,0,0
11/02/18 16:00,000000001083,5,SB_MID,2,South,518,0,,16027,6,14,501,0,3,0,0
11/02/18 16:00,000000001083,6,SB_NS,2,South,668,0,,15476,6,3,656,0,4,0,5
11/02/18 17:00,000000001083,1,NB_NS,1,North,444,0,,14172,14,2,432,0,6,0,4
11/02/18 17:00,000000001083,2,NB_MID,1,North,413,0,,14964,7,4,406,0,3,0,0
11/02/18 17:00,000000001083,3,NB_OS,1,North,358,0,,15284,6,0,355,1,2,0,0
11/02/18 17:00,000000001083,4,SB_OS,2,South,392,0,,16115,8,15,373,1,3,0,0
11/02/18 17:00,000000001083,5,SB_MID,2,South,479,0,,15883,4,20,457,0,2,0,0
11/02/18 17:00,000000001083,6,SB_NS,2,South,560,0,,15159,9,2,548,0,5,0,5
11/02/18 18:00,000000001083,1,NB_NS,1,North,349,0,,14947,20,1,336,0,7,0,5
11/02/18 18:00,000000001083,2,NB_MID,1,North,409,0,,15177,12,5,398,0,5,0,1
11/02/18 18:00,000000001083,3,NB_OS,1,North,317,0,,15784,6,1,314,0,2,0,0
11/02/18 18:00,000000001083,4,SB_OS,2,South,257,0,,16353,4,14,242,0,1,0,0
11/02/18 18:00,000000001083,5,SB_MID,2,South,400,0,,16174,2,11,388,0,1,0,0
11/02/18 18:00,000000001083,6,SB_NS,2,South,454,0,,15693,7,3,444,0,3,0,4
11/02/18 19:00,000000001083,1,NB_NS,1,North,248,0,,14842,12,3,238,0,3,0,4
11/02/18 19:00,000000001083,2,NB_MID,1,North,311,0,,15591,6,0,308,0,1,1,1
11/02/18 19:00,000000001083,3,NB_OS,1,North,232,0,,16118,9,1,228,1,1,1,0
11/02/18 19:00,000000001083,4,SB_OS,2,South,199,0,,16614,10,7,190,0,2,0,0
11/02/18 19:00,000000001083,5,SB_MID,2,South,323,0,,17080,0,6,317,0,0,0,0
11/02/18 19:00,000000001083,6,SB_NS,2,South,358,0,,16088,20,5,341,1,6,1,4
11/02/18 20:00,000000001083,1,NB_NS,1,North,231,0,,15450,13,0,224,0,2,1,4
11/02/18 20:00,000000001083,2,NB_MID,1,North,270,0,,15893,15,2,264,0,3,1,0
11/02/18 20:00,000000001083,3,NB_OS,1,North,204,0,,15944,10,0,202,0,2,0,0
11/02/18 20:00,000000001083,4,SB_OS,2,South,164,0,,16594,12,6,156,0,2,0,0
11/02/18 20:00,000000001083,5,SB_MID,2,South,279,0,,16727,14,11,263,1,4,0,0
11/02/18 20:00,000000001083,6,SB_NS,2,South,339,0,,15866,24,2,325,0,8,0,4
11/02/18 21:00,000000001083,1,NB_NS,1,North,199,0,,15588,35,1,187,1,6,1,3
11/02/18 21:00,000000001083,2,NB_MID,1,North,221,0,,16021,18,1,216,0,4,0,0
11/02/18 21:00,000000001083,3,NB_OS,1,North,125,0,,16371,0,0,125,0,0,0,0
11/02/18 21:00,000000001083,4,SB_OS,2,South,106,0,,16958,0,6,100,0,0,0,0
11/02/18 21:00,000000001083,5,SB_MID,2,South,218,0,,16645,18,5,209,0,4,0,0
11/02/18 21:00,000000001083,6,SB_NS,2,South,249,0,,16004,12,2,240,0,3,0,4
11/02/18 22:00,000000001083,1,NB_NS,1,North,113,0,,15629,27,2,104,0,2,1,4
11/02/18 22:00,000000001083,2,NB_MID,1,North,195,0,,16251,5,0,193,1,1,0,0
11/02/18 22:00,000000001083,3,NB_OS,1,North,86,0,,16234,12,0,84,1,1,0,0
11/02/18 22:00,000000001083,4,SB_OS,2,South,88,0,,17203,0,4,84,0,0,0,0
11/02/18 22:00,000000001083,5,SB_MID,2,South,162,0,,17029,19,5,154,0,2,1,0
11/02/18 22:00,000000001083,6,SB_NS,2,South,174,0,,16376,11,0,168,0,2,0,4
11/02/18 23:00,000000001083,1,NB_NS,1,North,80,0,,15396,50,2,71,1,3,1,2
11/02/18 23:00,000000001083,2,NB_MID,1,North,107,0,,17079,37,1,101,0,4,0,1
11/02/18 23:00,000000001083,3,NB_OS,1,North,33,0,,16540,0,0,33,0,0,0,0
11/02/18 23:00,000000001083,4,SB_OS,2,South,35,0,,16929,29,2,32,0,1,0,0
11/02/18 23:00,000000001083,5,SB_MID,2,South,105,0,,17339,10,4,100,0,1,0,0
11/02/18 23:00,000000001083,6,SB_NS,2,South,117,0,,15976,43,2,108,0,4,1,2
12/02/18 00:00,000000001083,1,NB_NS,1,North,43,0,,16369,23,0,42,0,0,1,0
12/02/18 00:00,000000001083,2,NB_MID,1,North,67,0,,15730,0,1,66,0,0,0,0
12/02/18 00:00,000000001083,3,NB_OS,1,North,12,0,,16389,0,0,12,0,0,0,0
12/02/18 00:00,000000001083,4,SB_OS,2,South,18,0,,17238,0,2,16,0,0,0,0
12/02/18 00:00,000000001083,5,SB_MID,2,South,70,0,,15905,29,1,67,0,2,0,0
12/02/18 00:00,000000001083,6,SB_NS,2,South,68,0,,16471,59,0,63,0,4,0,1
12/02/18 01:00,000000001083,1,NB_NS,1,North,31,0,,15986,65,0,29,0,2,0,0
12/02/18 01:00,000000001083,2,NB_MID,1,North,29,0,,15910,0,0,29,0,0,0,0
12/02/18 01:00,000000001083,3,NB_OS,1,North,14,0,,15496,0,0,14,0,0,0,0
12/02/18 01:00,000000001083,4,SB_OS,2,South,9,0,,17901,111,1,7,0,1,0,0
12/02/18 01:00,000000001083,5,SB_MID,2,South,36,0,,16929,56,2,32,0,2,0,0
12/02/18 01:00,000000001083,6,SB_NS,2,South,40,0,,15840,75,0,37,0,3,0,0
12/02/18 02:00,000000001083,1,NB_NS,1,North,18,0,,15802,167,1,14,0,3,0,0
12/02/18 02:00,000000001083,2,NB_MID,1,North,24,0,,17083,0,0,24,0,0,0,0
12/02/18 02:00,000000001083,3,NB_OS,1,North,5,0,,17722,0,0,5,0,0,0,0
12/02/18 02:00,000000001083,4,SB_OS,2,South,6,0,,16389,0,0,6,0,0,0,0
12/02/18 02:00,000000001083,5,SB_MID,2,South,26,0,,16763,38,3,22,0,1,0,0
12/02/18 02:00,000000001083,6,SB_NS,2,South,35,0,,16151,171,0,29,0,5,1,0
12/02/18 03:00,000000001083,1,NB_NS,1,North,23,0,,16473,43,0,22,0,1,0,0
12/02/18 03:00,000000001083,2,NB_MID,1,North,18,0,,15540,56,0,16,1,1,0,0
12/02/18 03:00,000000001083,3,NB_OS,1,North,8,0,,17361,0,0,8,0,0,0,0
12/02/18 03:00,000000001083,4,SB_OS,2,South,7,0,,15992,0,1,6,0,0,0,0
12/02/18 03:00,000000001083,5,SB_MID,2,South,32,0,,16588,156,0,27,0,5,0,0
12/02/18 03:00,000000001083,6,SB_NS,2,South,30,0,,16861,67,0,28,0,2,0,0
12/02/18 04:00,000000001083,1,NB_NS,1,North,42,0,,16766,48,2,38,0,2,0,0
