"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1445","11/02/18 00:00",1083,5,"SB_MID",2,"South",196,0,NA,16969,0,191
"1446","11/02/18 00:00",1083,6,"SB_NS",2,"South",216,0,NA,16071,19,207
"1447","11/02/18 01:00",1083,1,"NB_NS",1,"North",82,0,NA,16054,12,78
"1448","11/02/18 01:00",1083,2,"NB_MID",1,"North",156,0,NA,16435,6,155
"1449","11/02/18 01:00",1083,3,"NB_OS",1,"North",42,0,NA,17388,0,42
"1450","11/02/18 01:00",1083,4,"SB_OS",2,"South",36,0,NA,18843,0,32
"1451","11/02/18 01:00",1083,5,"SB_MID",2,"South",174,0,NA,17998,11,170
"1452","11/02/18 01:00",1083,6,"SB_NS",2,"South",155,0,NA,16889,13,151
"1453","11/02/18 02:00",1083,1,"NB_NS",1,"North",56,0,NA,16543,18,53
"1454","11/02/18 02:00",1083,2,"NB_MID",1,"North",147,0,NA,17245,0,147
"1455","11/02/18 02:00",1083,3,"NB_OS",1,"North",23,0,NA,17633,0,23
"1456","11/02/18 02:00",1083,4,"SB_OS",2,"South",29,0,NA,18745,0,29
"1457","11/02/18 02:00",1083,5,"SB_MID",2,"South",131,0,NA,18310,8,130
"1458","11/02/18 02:00",1083,6,"SB_NS",2,"South",106,0,NA,17047,38,98
"1459","11/02/18 03:00",1083,1,"NB_NS",1,"North",39,0,NA,15563,0,38
"1460","11/02/18 03:00",1083,2,"NB_MID",1,"North",103,0,NA,16955,10,102
"1461","11/02/18 03:00",1083,3,"NB_OS",1,"North",27,0,NA,18652,37,26
"1462","11/02/18 03:00",1083,4,"SB_OS",2,"South",14,0,NA,17202,0,14
"1463","11/02/18 03:00",1083,5,"SB_MID",2,"South",99,0,NA,18541,0,98
"1464","11/02/18 03:00",1083,6,"SB_NS",2,"South",89,0,NA,16951,0,88
"1465","11/02/18 04:00",1083,1,"NB_NS",1,"North",39,0,NA,16987,26,38
"1466","11/02/18 04:00",1083,2,"NB_MID",1,"North",95,0,NA,16576,0,95
"1467","11/02/18 04:00",1083,3,"NB_OS",1,"North",19,0,NA,18056,0,19
"1468","11/02/18 04:00",1083,4,"SB_OS",2,"South",10,0,NA,19111,0,9
"1469","11/02/18 04:00",1083,5,"SB_MID",2,"South",89,0,NA,17924,22,86
"1470","11/02/18 04:00",1083,6,"SB_NS",2,"South",75,0,NA,16744,13,74
"1471","11/02/18 05:00",1083,1,"NB_NS",1,"North",55,0,NA,16253,0,55
"1472","11/02/18 05:00",1083,2,"NB_MID",1,"North",68,0,NA,16385,44,65
"1473","11/02/18 05:00",1083,3,"NB_OS",1,"North",18,0,NA,16435,0,18
"1474","11/02/18 05:00",1083,4,"SB_OS",2,"South",8,0,NA,16632,125,6
"1475","11/02/18 05:00",1083,5,"SB_MID",2,"South",65,0,NA,17932,15,62
"1476","11/02/18 05:00",1083,6,"SB_NS",2,"South",70,0,NA,17623,71,65
"1477","11/02/18 06:00",1083,1,"NB_NS",1,"North",91,0,NA,17015,22,89
"1478","11/02/18 06:00",1083,2,"NB_MID",1,"North",105,0,NA,16119,19,103
"1479","11/02/18 06:00",1083,3,"NB_OS",1,"North",37,0,NA,18018,0,37
"1480","11/02/18 06:00",1083,4,"SB_OS",2,"South",16,0,NA,18542,0,14
"1481","11/02/18 06:00",1083,5,"SB_MID",2,"South",67,0,NA,17401,0,65
"1482","11/02/18 06:00",1083,6,"SB_NS",2,"South",105,0,NA,17042,29,102
"1483","11/02/18 07:00",1083,1,"NB_NS",1,"North",80,0,NA,16132,0,80
"1484","11/02/18 07:00",1083,2,"NB_MID",1,"North",140,0,NA,16480,43,133
"1485","11/02/18 07:00",1083,3,"NB_OS",1,"North",69,0,NA,16296,14,68
"1486","11/02/18 07:00",1083,4,"SB_OS",2,"South",45,0,NA,17049,22,42
"1487","11/02/18 07:00",1083,5,"SB_MID",2,"South",107,0,NA,17111,0,106
"1488","11/02/18 07:00",1083,6,"SB_NS",2,"South",127,0,NA,16818,31,123
"1489","11/02/18 08:00",1083,1,"NB_NS",1,"North",146,0,NA,15261,27,138
"1490","11/02/18 08:00",1083,2,"NB_MID",1,"North",209,0,NA,15837,43,199
"1491","11/02/18 08:00",1083,3,"NB_OS",1,"North",114,0,NA,17293,18,112
"1492","11/02/18 08:00",1083,4,"SB_OS",2,"South",99,0,NA,16818,51,92
"1493","11/02/18 08:00",1083,5,"SB_MID",2,"South",164,0,NA,16977,24,155
"1494","11/02/18 08:00",1083,6,"SB_NS",2,"South",178,0,NA,16532,34,170
"1495","11/02/18 09:00",1083,1,"NB_NS",1,"North",218,0,NA,14576,14,207
"1496","11/02/18 09:00",1083,2,"NB_MID",1,"North",325,0,NA,15197,18,313
"1497","11/02/18 09:00",1083,3,"NB_OS",1,"North",287,0,NA,16864,21,281
"1498","11/02/18 09:00",1083,4,"SB_OS",2,"South",190,0,NA,17037,5,179
"1499","11/02/18 09:00",1083,5,"SB_MID",2,"South",249,0,NA,16432,12,240
"1500","11/02/18 09:00",1083,6,"SB_NS",2,"South",325,0,NA,16055,31,301
"1501","11/02/18 10:00",1083,1,"NB_NS",1,"North",373,0,NA,13937,19,360
"1502","11/02/18 10:00",1083,2,"NB_MID",1,"North",483,0,NA,14754,17,472
"1503","11/02/18 10:00",1083,3,"NB_OS",1,"North",355,0,NA,16155,11,351
"1504","11/02/18 10:00",1083,4,"SB_OS",2,"South",303,0,NA,16582,7,289
"1505","11/02/18 10:00",1083,5,"SB_MID",2,"South",354,0,NA,16402,14,338
"1506","11/02/18 10:00",1083,6,"SB_NS",2,"South",437,0,NA,15842,21,420
"1507","11/02/18 11:00",1083,1,"NB_NS",1,"North",484,0,NA,13934,12,469
"1508","11/02/18 11:00",1083,2,"NB_MID",1,"North",593,0,NA,14809,10,584
"1509","11/02/18 11:00",1083,3,"NB_OS",1,"North",445,0,NA,15291,7,440
"1510","11/02/18 11:00",1083,4,"SB_OS",2,"South",295,0,NA,16721,0,291
"1511","11/02/18 11:00",1083,5,"SB_MID",2,"South",432,0,NA,16305,12,418
"1512","11/02/18 11:00",1083,6,"SB_NS",2,"South",592,0,NA,15494,17,574
"1513","11/02/18 12:00",1083,1,"NB_NS",1,"North",558,0,NA,13907,14,539
"1514","11/02/18 12:00",1083,2,"NB_MID",1,"North",601,0,NA,14816,22,582
"1515","11/02/18 12:00",1083,3,"NB_OS",1,"North",527,0,NA,15435,8,521
"1516","11/02/18 12:00",1083,4,"SB_OS",2,"South",440,0,NA,16111,9,422
"1517","11/02/18 12:00",1083,5,"SB_MID",2,"South",535,0,NA,15600,9,518
"1518","11/02/18 12:00",1083,6,"SB_NS",2,"South",658,0,NA,15296,5,647
"1519","11/02/18 13:00",1083,1,"NB_NS",1,"North",576,0,NA,14010,16,556
"1520","11/02/18 13:00",1083,2,"NB_MID",1,"North",571,0,NA,14430,16,556
"1521","11/02/18 13:00",1083,3,"NB_OS",1,"North",545,0,NA,15281,2,543
"1522","11/02/18 13:00",1083,4,"SB_OS",2,"South",506,0,NA,16131,4,487
"1523","11/02/18 13:00",1083,5,"SB_MID",2,"South",600,0,NA,15988,10,587
"1524","11/02/18 13:00",1083,6,"SB_NS",2,"South",770,0,NA,15246,17,748
"1525","11/02/18 14:00",1083,1,"NB_NS",1,"North",541,0,NA,13831,20,522
"1526","11/02/18 14:00",1083,2,"NB_MID",1,"North",556,0,NA,14743,14,541
"1527","11/02/18 14:00",1083,3,"NB_OS",1,"North",441,0,NA,15727,5,439
"1528","11/02/18 14:00",1083,4,"SB_OS",2,"South",468,0,NA,16493,6,448
"1529","11/02/18 14:00",1083,5,"SB_MID",2,"South",575,0,NA,15873,9,551
"1530","11/02/18 14:00",1083,6,"SB_NS",2,"South",682,0,NA,15108,16,662
"1531","11/02/18 15:00",1083,1,"NB_NS",1,"North",498,0,NA,14380,24,474
"1532","11/02/18 15:00",1083,2,"NB_MID",1,"North",527,0,NA,15239,8,517
"1533","11/02/18 15:00",1083,3,"NB_OS",1,"North",389,0,NA,16118,5,386
"1534","11/02/18 15:00",1083,4,"SB_OS",2,"South",392,0,NA,16693,5,382
"1535","11/02/18 15:00",1083,5,"SB_MID",2,"South",508,0,NA,16161,8,490
"1536","11/02/18 15:00",1083,6,"SB_NS",2,"South",655,0,NA,15793,9,638
"1537","11/02/18 16:00",1083,1,"NB_NS",1,"North",497,0,NA,14066,12,481
"1538","11/02/18 16:00",1083,2,"NB_MID",1,"North",502,0,NA,14936,8,495
"1539","11/02/18 16:00",1083,3,"NB_OS",1,"North",440,0,NA,15466,7,435
"1540","11/02/18 16:00",1083,4,"SB_OS",2,"South",470,0,NA,16689,4,451
"1541","11/02/18 16:00",1083,5,"SB_MID",2,"South",518,0,NA,16027,6,501
"1542","11/02/18 16:00",1083,6,"SB_NS",2,"South",668,0,NA,15476,6,656
"1543","11/02/18 17:00",1083,1,"NB_NS",1,"North",444,0,NA,14172,14,432
"1544","11/02/18 17:00",1083,2,"NB_MID",1,"North",413,0,NA,14964,7,406
"1545","11/02/18 17:00",1083,3,"NB_OS",1,"North",358,0,NA,15284,6,355
"1546","11/02/18 17:00",1083,4,"SB_OS",2,"South",392,0,NA,16115,8,373
"1547","11/02/18 17:00",1083,5,"SB_MID",2,"South",479,0,NA,15883,4,457
"1548","11/02/18 17:00",1083,6,"SB_NS",2,"South",560,0,NA,15159,9,548
"1549","11/02/18 18:00",1083,1,"NB_NS",1,"North",349,0,NA,14947,20,336
"1550","11/02/18 18:00",1083,2,"NB_MID",1,"North",409,0,NA,15177,12,398
"1551","11/02/18 18:00",1083,3,"NB_OS",1,"North",317,0,NA,15784,6,314
"1552","11/02/18 18:00",1083,4,"SB_OS",2,"South",257,0,NA,16353,4,242
"1553","11/02/18 18:00",1083,5,"SB_MID",2,"South",400,0,NA,16174,2,388
"1554","11/02/18 18:00",1083,6,"SB_NS",2,"South",454,0,NA,15693,7,444
"1555","11/02/18 19:00",1083,1,"NB_NS",1,"North",248,0,NA,14842,12,238
"1556","11/02/18 19:00",1083,2,"NB_MID",1,"North",311,0,NA,15591,6,308
"1557","11/02/18 19:00",1083,3,"NB_OS",1,"North",232,0,NA,16118,9,228
"1558","11/02/18 19:00",1083,4,"SB_OS",2,"South",199,0,NA,16614,10,190
"1559","11/02/18 19:00",1083,5,"SB_MID",2,"South",323,0,NA,17080,0,317
"1560","11/02/18 19:00",1083,6,"SB_NS",2,"South",358,0,NA,16088,20,341
"1561","11/02/18 20:00",1083,1,"NB_NS",1,"North",231,0,NA,15450,13,224
"1562","11/02/18 20:00",1083,2,"NB_MID",1,"North",270,0,NA,15893,15,264
"1563","11/02/18 20:00",1083,3,"NB_OS",1,"North",204,0,NA,15944,10,202
"1564","11/02/18 20:00",1083,4,"SB_OS",2,"South",164,0,NA,16594,12,156
"1565","11/02/18 20:00",1083,5,"SB_MID",2,"South",279,0,NA,16727,14,263
"1566","11/02/18 20:00",1083,6,"SB_NS",2,"South",339,0,NA,15866,24,325
"1567","11/02/18 21:00",1083,1,"NB_NS",1,"North",199,0,NA,15588,35,187
"1568","11/02/18 21:00",1083,2,"NB_MID",1,"North",221,0,NA,16021,18,216
"1569","11/02/18 21:00",1083,3,"NB_OS",1,"North",125,0,NA,16371,0,125
"1570","11/02/18 21:00",1083,4,"SB_OS",2,"South",106,0,NA,16958,0,100
"1571","11/02/18 21:00",1083,5,"SB_MID",2,"South",218,0,NA,16645,18,209
"1572","11/02/18 21:00",1083,6,"SB_NS",2,"South",249,0,NA,16004,12,240
"1573","11/02/18 22:00",1083,1,"NB_NS",1,"North",113,0,NA,15629,27,104
"1574","11/02/18 22:00",1083,2,"NB_MID",1,"North",195,0,NA,16251,5,193
"1575","11/02/18 22:00",1083,3,"NB_OS",1,"North",86,0,NA,16234,12,84
"1576","11/02/18 22:00",1083,4,"SB_OS",2,"South",88,0,NA,17203,0,84
"1577","11/02/18 22:00",1083,5,"SB_MID",2,"South",162,0,NA,17029,19,154
"1578","11/02/18 22:00",1083,6,"SB_NS",2,"South",174,0,NA,16376,11,168
"1579","11/02/18 23:00",1083,1,"NB_NS",1,"North",80,0,NA,15396,50,71
"1580","11/02/18 23:00",1083,2,"NB_MID",1,"North",107,0,NA,17079,37,101
