"","X.1","X","date","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1923",1923,3843,"27/02/18","16:00",1083,3,"NB_OS",1,"North",725,0,NA,14544,18,710
"1924",1924,3847,"27/02/18","17:00",1083,1,"NB_NS",1,"North",840,0,NA,12299,31,801
"1925",1925,3848,"27/02/18","17:00",1083,2,"NB_MID",1,"North",687,0,NA,13501,13,668
"1926",1926,3849,"27/02/18","17:00",1083,3,"NB_OS",1,"North",808,0,NA,14030,22,787
"1927",1927,3853,"27/02/18","18:00",1083,1,"NB_NS",1,"North",567,0,NA,12966,18,547
"1928",1928,3854,"27/02/18","18:00",1083,2,"NB_MID",1,"North",517,0,NA,13950,14,504
"1929",1929,3855,"27/02/18","18:00",1083,3,"NB_OS",1,"North",589,0,NA,14174,17,576
"1930",1930,3859,"27/02/18","19:00",1083,1,"NB_NS",1,"North",438,0,NA,13722,14,422
"1931",1931,3860,"27/02/18","19:00",1083,2,"NB_MID",1,"North",491,0,NA,14274,16,481
"1932",1932,3861,"27/02/18","19:00",1083,3,"NB_OS",1,"North",393,0,NA,15055,3,392
"1933",1933,3865,"27/02/18","20:00",1083,1,"NB_NS",1,"North",268,0,NA,14826,22,256
"1934",1934,3866,"27/02/18","20:00",1083,2,"NB_MID",1,"North",365,0,NA,15090,5,359
"1935",1935,3867,"27/02/18","20:00",1083,3,"NB_OS",1,"North",253,0,NA,15610,16,249
"1936",1936,3871,"27/02/18","21:00",1083,1,"NB_NS",1,"North",227,0,NA,14788,13,221
"1937",1937,3872,"27/02/18","21:00",1083,2,"NB_MID",1,"North",267,0,NA,15568,19,261
"1938",1938,3873,"27/02/18","21:00",1083,3,"NB_OS",1,"North",147,0,NA,16319,0,147
"1939",1939,3877,"27/02/18","22:00",1083,1,"NB_NS",1,"North",128,0,NA,15072,23,121
"1940",1940,3878,"27/02/18","22:00",1083,2,"NB_MID",1,"North",186,0,NA,15993,11,183
"1941",1941,3879,"27/02/18","22:00",1083,3,"NB_OS",1,"North",111,0,NA,15896,9,110
"1942",1942,3883,"27/02/18","23:00",1083,1,"NB_NS",1,"North",86,0,NA,15132,47,78
"1943",1943,3884,"27/02/18","23:00",1083,2,"NB_MID",1,"North",110,0,NA,15694,9,108
"1944",1944,3885,"27/02/18","23:00",1083,3,"NB_OS",1,"North",37,0,NA,16389,54,35
"1945",1945,3889,"28/02/18","00:00",1083,1,"NB_NS",1,"North",52,0,NA,14824,38,50
"1946",1946,3890,"28/02/18","00:00",1083,2,"NB_MID",1,"North",60,0,NA,15954,17,59
"1947",1947,3891,"28/02/18","00:00",1083,3,"NB_OS",1,"North",18,0,NA,16528,56,17
"1948",1948,3895,"28/02/18","01:00",1083,1,"NB_NS",1,"North",31,0,NA,16918,65,29
"1949",1949,3896,"28/02/18","01:00",1083,2,"NB_MID",1,"North",45,0,NA,15562,67,41
"1950",1950,3897,"28/02/18","01:00",1083,3,"NB_OS",1,"North",9,0,NA,16512,0,9
"1951",1951,3901,"28/02/18","02:00",1083,1,"NB_NS",1,"North",21,0,NA,16601,48,20
"1952",1952,3902,"28/02/18","02:00",1083,2,"NB_MID",1,"North",31,0,NA,16577,97,28
"1953",1953,3903,"28/02/18","02:00",1083,3,"NB_OS",1,"North",5,0,NA,18944,200,4
"1954",1954,3907,"28/02/18","03:00",1083,1,"NB_NS",1,"North",23,0,NA,15217,43,21
"1955",1955,3908,"28/02/18","03:00",1083,2,"NB_MID",1,"North",21,0,NA,14894,143,18
"1956",1956,3909,"28/02/18","03:00",1083,3,"NB_OS",1,"North",5,0,NA,16555,0,5
"1957",1957,3913,"28/02/18","04:00",1083,1,"NB_NS",1,"North",45,0,NA,14963,89,41
"1958",1958,3914,"28/02/18","04:00",1083,2,"NB_MID",1,"North",54,0,NA,14573,111,47
"1959",1959,3915,"28/02/18","04:00",1083,3,"NB_OS",1,"North",16,0,NA,15347,62,15
"1960",1960,3919,"28/02/18","05:00",1083,1,"NB_NS",1,"North",170,0,NA,15565,29,160
"1961",1961,3920,"28/02/18","05:00",1083,2,"NB_MID",1,"North",152,0,NA,16056,46,144
"1962",1962,3921,"28/02/18","05:00",1083,3,"NB_OS",1,"North",37,0,NA,15833,27,36
"1963",1963,3925,"28/02/18","06:00",1083,1,"NB_NS",1,"North",320,0,NA,14289,41,296
"1964",1964,3926,"28/02/18","06:00",1083,2,"NB_MID",1,"North",460,0,NA,14646,37,441
"1965",1965,3927,"28/02/18","06:00",1083,3,"NB_OS",1,"North",408,0,NA,15219,10,404
"1966",1966,3931,"28/02/18","07:00",1083,1,"NB_NS",1,"North",802,0,NA,11524,31,760
"1967",1967,3932,"28/02/18","07:00",1083,2,"NB_MID",1,"North",1058,0,NA,9259,22,1025
"1968",1968,3933,"28/02/18","07:00",1083,3,"NB_OS",1,"North",1079,0,NA,9472,17,1058
"1969",1969,3937,"28/02/18","08:00",1083,1,"NB_NS",1,"North",900,0,NA,8012,24,859
"1970",1970,3938,"28/02/18","08:00",1083,2,"NB_MID",1,"North",847,0,NA,6103,30,809
"1971",1971,3939,"28/02/18","08:00",1083,3,"NB_OS",1,"North",861,0,NA,6815,43,803
"1972",1972,3943,"28/02/18","09:00",1083,1,"NB_NS",1,"North",784,0,NA,10823,55,720
"1973",1973,3944,"28/02/18","09:00",1083,2,"NB_MID",1,"North",876,0,NA,9720,29,843
"1974",1974,3945,"28/02/18","09:00",1083,3,"NB_OS",1,"North",878,0,NA,9906,32,844
"1975",1975,3949,"28/02/18","10:00",1083,1,"NB_NS",1,"North",542,0,NA,13653,59,496
"1976",1976,3950,"28/02/18","10:00",1083,2,"NB_MID",1,"North",633,0,NA,14635,73,582
"1977",1977,3951,"28/02/18","10:00",1083,3,"NB_OS",1,"North",510,0,NA,15525,25,494
"1978",1978,3955,"28/02/18","11:00",1083,1,"NB_NS",1,"North",489,0,NA,13951,88,430
"1979",1979,3956,"28/02/18","11:00",1083,2,"NB_MID",1,"North",593,0,NA,14667,78,537
"1980",1980,3957,"28/02/18","11:00",1083,3,"NB_OS",1,"North",440,0,NA,15547,25,427
"1981",1981,3961,"28/02/18","12:00",1083,1,"NB_NS",1,"North",582,0,NA,13532,62,528
"1982",1982,3962,"28/02/18","12:00",1083,2,"NB_MID",1,"North",592,0,NA,14566,42,559
"1983",1983,3963,"28/02/18","12:00",1083,3,"NB_OS",1,"North",453,0,NA,15746,46,431
"1984",1984,3967,"28/02/18","13:00",1083,1,"NB_NS",1,"North",539,0,NA,13817,58,495
"1985",1985,3968,"28/02/18","13:00",1083,2,"NB_MID",1,"North",521,0,NA,14597,46,492
"1986",1986,3969,"28/02/18","13:00",1083,3,"NB_OS",1,"North",428,0,NA,15894,33,412
"1987",1987,3973,"28/02/18","14:00",1083,1,"NB_NS",1,"North",571,0,NA,13803,75,511
"1988",1988,3974,"28/02/18","14:00",1083,2,"NB_MID",1,"North",532,0,NA,14719,51,497
"1989",1989,3975,"28/02/18","14:00",1083,3,"NB_OS",1,"North",452,0,NA,15237,44,430
"1990",1990,3979,"28/02/18","15:00",1083,1,"NB_NS",1,"North",670,0,NA,12616,70,607
"1991",1991,3980,"28/02/18","15:00",1083,2,"NB_MID",1,"North",542,0,NA,14194,65,501
"1992",1992,3981,"28/02/18","15:00",1083,3,"NB_OS",1,"North",544,0,NA,14698,40,520
"1993",1993,3985,"28/02/18","16:00",1083,1,"NB_NS",1,"North",861,0,NA,11807,34,822
"1994",1994,3986,"28/02/18","16:00",1083,2,"NB_MID",1,"North",647,0,NA,13472,34,616
"1995",1995,3987,"28/02/18","16:00",1083,3,"NB_OS",1,"North",714,0,NA,14335,14,700
"1996",1996,3991,"28/02/18","17:00",1083,1,"NB_NS",1,"North",817,0,NA,11445,24,778
"1997",1997,3992,"28/02/18","17:00",1083,2,"NB_MID",1,"North",653,0,NA,13122,20,631
"1998",1998,3993,"28/02/18","17:00",1083,3,"NB_OS",1,"North",711,0,NA,13668,21,695
"1999",1999,3997,"28/02/18","18:00",1083,1,"NB_NS",1,"North",605,0,NA,12672,28,580
"2000",2000,3998,"28/02/18","18:00",1083,2,"NB_MID",1,"North",573,0,NA,13301,21,555
"2001",2001,3999,"28/02/18","18:00",1083,3,"NB_OS",1,"North",547,0,NA,14009,20,535
"2002",2002,4003,"28/02/18","19:00",1083,1,"NB_NS",1,"North",402,0,NA,13567,30,382
"2003",2003,4004,"28/02/18","19:00",1083,2,"NB_MID",1,"North",419,0,NA,14222,14,408
"2004",2004,4005,"28/02/18","19:00",1083,3,"NB_OS",1,"North",348,0,NA,14947,9,345
"2005",2005,4009,"28/02/18","20:00",1083,1,"NB_NS",1,"North",280,0,NA,14172,21,269
"2006",2006,4010,"28/02/18","20:00",1083,2,"NB_MID",1,"North",301,0,NA,15014,10,294
"2007",2007,4011,"28/02/18","20:00",1083,3,"NB_OS",1,"North",232,0,NA,15326,4,227
"2008",2008,4015,"28/02/18","21:00",1083,1,"NB_NS",1,"North",206,0,NA,14756,10,200
"2009",2009,4016,"28/02/18","21:00",1083,2,"NB_MID",1,"North",232,0,NA,15122,4,229
"2010",2010,4017,"28/02/18","21:00",1083,3,"NB_OS",1,"North",121,0,NA,15673,8,120
"2011",2011,4021,"28/02/18","22:00",1083,1,"NB_NS",1,"North",133,0,NA,15058,45,122
"2012",2012,4022,"28/02/18","22:00",1083,2,"NB_MID",1,"North",180,0,NA,15054,6,177
"2013",2013,4023,"28/02/18","22:00",1083,3,"NB_OS",1,"North",102,0,NA,15904,20,100
"2014",2014,4027,"28/02/18","23:00",1083,1,"NB_NS",1,"North",89,0,NA,15421,22,83
"2015",2015,4028,"28/02/18","23:00",1083,2,"NB_MID",1,"North",117,0,NA,15707,17,115
"2016",2016,4029,"28/02/18","23:00",1083,3,"NB_OS",1,"North",37,0,NA,15195,0,36
